CrossingID,Submission,ReportBase,ParentRepo,CrossingCl,ReportingA,Reportin_1,RevisionDa,ReasonID,Crossing_1,ReportStat,LastUpdate,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFi,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrv,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRri,Latitude,Longitude,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,THRRequest,CCMQzid,OperatingR,Operatin_1,RrDiv,RrSubDiv,Branch,PrfxMilePo,MilePost,SfxMilePos,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTr,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDv,HealthMoni,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSi,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfTy,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostT,Bkl_FlashP,Sdl_FlashP,FlashPai,AwdIDate,AwhornChk,AwhornlDat,HwyTrafSig,Wigwags,Bells,SpecPro,FlashOth,FlashOthDe,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigs,HwtrfPsigl,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLengt,XSurfaceID,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrd,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePos,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrv,ReportYear,ReportType
977375M,Full Inventory Record,4979472,4904764,No,1,2272,1/26/2022 12:00:00 AM,14,SVTX,Published,1/26/2022 10:38:35 AM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,BURLINGHAM AVE,,LOCAL,2,,,,,2,2,,,,,,0,,-1,-1,3,1,1,0,11,13,1,845397X,0,,-1,,41.59208900000,-71.42923500000,1,,,,,,,,,,,,,SVTX,Primary,#N\A,#N\A,Quonset main,00,0.00000000000,00,2,0,0,0,2,0,2,0,2021,10,5,10,0,0,1,0,0,0,,18,2,1,2,1,3,1,0,3,0,0,2,0,0,0,2,,"1,2",5,2,1,2,0,,0,,0,,0,blank out signs,0,0,0,0,0,0,0,3,2,1,1,5,82021,2,,2,0,1,0,1,w10,1,"2,3",1,2,,,0,7,2,2,1,2,1,0,0,0,16,,1,15,3,1,8,1,19,2,25,2,na,na,3000,1987,6,2,0,,2,2022,Major
536988Y,Full Inventory Record,2194192,177069,No,2,11831,5/3/2007 12:00:00 AM,14,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,TURNER AVE,,,2,,,,,0,2,,,,,577,151237,RIVERSIDE,,,0,2,1,0,,13,0,,0,,0,,41.77972400000,-71.36020700000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEWENGLAND DIV,BRISTOL SEC TRK,,5.77000000000,,0,0,1,0,0,0,0,0,0,8,5,8,1,0,0,0,0,0,,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,0,,0,0,,,0,6,2,0,1,2,0,0,0,0,12,,1,75,3,1,8,1,19,2,0,0,,,400,1970,5,2,0,,0,2007,Major
861572C,Full Inventory Record,4934199,4047723,Yes,1,1908,10/20/2021 12:00:00 AM,14,PW,Published,10/20/2021 10:14:47 AM,PW,44,RI,44007,PROVIDENCE,0,440070112,LINCOLN,LINCOLN WATER DEPT,,PAVED,2,,,,,2,2,,,,,12.40,151151,151151,PW,PW,2,1,1,1,"11,16",14,2,,0,,-1,,41.96795199970,-71.46717799990,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,MAIN,,12.40000000000,,1,0,4,0,0,0,2,0,2021,40,0,40,1,0,0,0,0,0,,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,,0,5,2,1,2,0,,0,,0,,1,,2,0,1,0,0,0,2,2,0,2,1,9,-1,2,,2,0,1,0,0,,2,1,0,0,,,0,0,2,2,1,2,2,0,9,25,16,,1,25,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2021,Major
845378T,Full Inventory Record,4243353,2403440,Yes,4,796,5/16/2019 12:00:00 AM,16,SVTX,Published,5/16/2019 12:48:59 PM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,RICHMOND ST,,,2,,,,,0,1,DOD,,,,,999999,,,,3,1,1,0,,11,0,,0,,0,,41.58350000000,-71.47862900000,0,,,,,,,,,,,,,SVTX,Primary,,,,NON,0.00000000000,,0,0,2,0,3,0,0,0,0,1,1,1,1,0,1,0,0,1,YARD,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,2,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,2,2,0,1,2,0,0,0,0,11,,1,75,2,2,8,1,19,1,0,0,,,500,1970,2,2,0,,0,2019,Major
537184N,Full Inventory Record,4308787,4307339,No,2,11831,7/18/2019 12:00:00 AM,14,NNBR,Published,7/18/2019 3:00:00 PM,NNBR,44,RI,44005,NEWPORT,0,440050135,MIDDLETOWN,Burma Road,,SR,2,,,,,0,2,,,,,5299,154127,MELLVILLE,-1,RDOT,2,1,1,2,,13,2,,0,,-1,,41.53851000000,-71.30925470000,1,,,,,,,,,,,,,NNBR,Primary,NORTHEASTERN,NEW ENGLAND DI,NEWPORT SEC TRK,,26.75000000000,,0,0,0,0,1,0,2,0,0,8,5,8,1,0,0,0,0,1,SPUR,18,2,0,0,1,4,1,0,"1,2,3,4,11,12",2,0,0,0,0,0,2,,"1,2",0,2,1,1,1,,0,,0,,0,No,0,0,0,0,0,0,0,4,2,1,2,6,0,2,,2,0,1,0,1,Yellow,2,,0,0,,,0,0,2,0,1,2,1,0,9,96,12,,2,0,2,1,3,1,17,2,25,1,,,6300,2018,2,2,0,,2,2019,Major
537083C,Full Inventory Record,2403421,177149,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44009,WASHINGTON,1,440090054,EXETER,EXETER ROAD,,,0,,,,,0,0,,,,,16321,155118,WICKFORD JCT,,,3,1,2,0,,0,0,,0,,0,,41.54230100000,-71.51080300000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,163.21000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
903366J,Full Inventory Record,3169989,2532538,No,2,11831,3/4/2016 12:00:00 AM,14,ATK,Published,3/4/2016 11:08:59 AM,ATK,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,HATCHERY ROAD Bypass,,Local,0,,,,,0,0,,,,,165.05,155112,DAVISVILLE,,ATK,3,1,2,0,12,0,0,,0,,0,,41.57003000000,-71.49676800000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,165.05000000000,,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,2,2,1,2,0,0,0,0,,,0,0,0,0,8,0,17,2,0,0,,,0,1987,0,2,0,,2,2016,Major
861513A,Full Inventory Record,4833511,3965157,No,1,1908,5/14/2021 12:00:00 AM,14,PW,Published,5/14/2021 10:31:53 AM,PW,44,RI,44007,PROVIDENCE,0,440070260,WOONSOCKET,HARRISON AVE,,CITY,2,,,,,2,2,,,,,15.76,151120,WOONSOCKETRIV,-1,-1,3,1,2,0,"11,16",12,2,,0,,-1,,42.00273610000,-71.50525810000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,MAIN,,15.76000000000,,1,0,4,0,0,0,2,0,2021,25,0,25,1,0,0,0,0,0,,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,11,0,0,0,,,0,1970,0,2,0,,1,2021,Major
537192F,Full Inventory Record,2403375,177246,Yes,2,11831,8/23/2010 12:00:00 AM,16,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44005,NEWPORT,1,440050150,NEWPORT,ARMSTRONG ROAD,,,0,,,,,0,0,,,,,5470,154150,NEWPORT,,,3,1,2,0,,0,0,,0,,0,,41.51660200000,-71.31739800000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEW ENGLND DIV,NEWPORT SEC TRK,,28.46000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
861512T,Full Inventory Record,5054622,4308800,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:41:08 AM,PW,44,RI,44007,PROVIDENCE,0,440070260,WOONSOCKET,Hamlet Avenue,,ST 122,2,,,,,2,2,,,,,15.62,151151,151151,-1,-1,3,1,1,0,"11,16",13,2,,0,,-1,,42.00208000000,-71.50256300000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,MAIN,,15.62000000000,,2,0,4,0,0,0,2,0,2022,25,0,25,1,0,0,0,0,0,,11,2,1,1,1,8,0,2,"1,2,3,4,11,12",2,0,0,0,0,0,1,,"1,2",0,2,1,1,1,,1,,0,,2,No,5,0,1,4,2,0,2,4,2,1,2,16,0,2,,2,0,1,0,0,,2,1,0,0,,,0,8,2,2,1,2,1,0,9,180,16,,1,25,0,2,2,1,13,2,25,1,,,16300,2018,4,1,0,,1,2022,Major
537109C,Full Inventory Record,2403403,177166,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44003,KENT,0,440030230,WARWICK,LINCOLN AVE,,,0,,,,,0,0,,,,,17781,153113,HILLSGROVE,,,3,1,3,0,,0,0,,0,,0,,41.74169900000,-71.43699600000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV.,SHORE LINE,,177.81000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
537033Y,Full Inventory Record,5055079,5055078,No,1,1908,6/22/2022 12:00:00 AM,24,PW,Published,6/22/2022 6:51:17 AM,PW,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,Allens Avenue,,RTE1-A,2,,,,,2,2,,,,,269,151249,S PROVIDENCE,-1,-1,3,1,1,0,11,13,2,,0,,-1,,41.80647000000,-71.40291700000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,NEW ENGLAND,HARBOR JCT IND,,2.69000000000,,2,0,0,0,0,0,1,0,2022,0,0,0,1,1,0,0,0,1,SIDETRACK,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,2,2,2,0,,0,,0,,0,No,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,0,0,,2,1,0,0,,,0,1,4,0,1,1,1,0,0,0,12,,1,75,0,1,3,1,19,1,35,1,,,50,1988,25,2,0,,0,2022,Major
537133D,Full Inventory Record,3157971,2531599,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 2:59:57 PM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,Dean Street,,Route 6 Expressway,0,,,,,0,0,,,,,184.67,151240,PROVIDENCE,,ATK,3,1,2,0,12,0,0,,0,,0,,41.82632900000,-71.42607800000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,184.67000000000,,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,1,,0,0,,,0,1,4,2,1,2,1,0,0,0,,,0,0,0,0,2,1,16,1,0,1,,,0,1970,0,2,0,,1,2016,Major
537085R,Full Inventory Record,2403419,177151,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44009,WASHINGTON,1,440090054,EXETER,COL.RODMANHIGHWAY,,,0,,,,,0,0,,,,,16545,155118,WICKFORD JCT,,,3,1,2,0,,0,0,,0,,0,,41.56269800000,-71.46430200000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,165.45000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
537031K,Full Inventory Record,5055075,5055074,No,1,1908,6/22/2022 12:00:00 AM,24,PW,Published,6/22/2022 6:31:40 AM,PW,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,Allens Avenue Sayles,,RTE 1-A,2,,,,,2,2,,,,,261,151249,S PROVIDENCE,-1,-1,3,1,1,0,11,13,2,,0,,-1,,41.80511000000,-71.40232200000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,NEW ENGLAND,HARBOR JCT IND,,2.61000000000,,2,0,0,0,0,0,1,0,2022,0,0,0,1,1,0,0,0,1,SIDETRACK,14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,2,2,2,0,,0,,0,,0,No,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,0,0,,2,1,0,0,,,0,4,4,0,1,1,1,0,0,0,12,,1,75,0,2,3,1,19,1,35,1,,,50,1988,25,2,0,,0,2022,Major
977372S,Full Inventory Record,4979471,4977770,No,1,2272,1/26/2022 12:00:00 AM,14,SVTX,Published,1/26/2022 10:31:56 AM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,RI Fast Ferry West,,LOCAL,2,,,,,2,2,,,,,,0,,-1,-1,2,1,1,1,11,13,2,,0,,-1,,41.58794900000,-71.41536600000,1,,,,,,,,,GATED ACCESS TO PARKING,,,,SVTX,Primary,#N\A,#N\A,qUONSET MAIN,,0.00000000000,,2,0,0,0,0,0,1,1,2022,10,5,10,0,0,1,0,0,0,,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,,0,5,2,1,2,0,,0,,0,,2,,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,0,0,,2,1,0,2,,,0,0,2,2,1,2,2,0,0,0,12,,1,20,1,2,0,0,0,0,0,0,,,0,0,0,0,0,,0,2022,Major
537142C,Full Inventory Record,3158018,2533595,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 3:24:36 PM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,BRANCH AVE,,Minor Arterial,0,,,,,0,0,,,,,186.95,151240,PROVIDENCE,,ATK,3,1,2,0,12,13,0,,0,,0,,41.84700000000,-71.41410100000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,186.95000000000,,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,4,2,1,2,1,0,0,0,,,0,0,0,0,3,0,16,0,0,0,,,0,1970,0,2,0,,1,2016,Major
537040J,Full Inventory Record,2194229,883627,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,GLOBE ST,,RTE 1-A,2,,,,,0,2,,,,,325,151249,S PROVIDENCE,,,3,1,1,0,,13,0,,0,,0,,41.82920100000,-71.43240400000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,HARBOR JCT IND,,3.25000000000,,0,0,0,0,4,0,0,0,0,10,6,6,1,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,2,0,1,1,0,0,0,0,12,,1,75,3,1,3,1,19,1,0,0,,,200,1988,50,2,0,,0,2007,Major
536932E,Full Inventory Record,2194155,177008,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44007,PROVIDENCE,0,440070050,CRANSTON,PRISON PRIVATE,,,0,,,,,0,0,,,,,XING  7.91,151269,SOCKANOSSET,,,2,1,1,0,,14,0,,0,,0,,41.79760000000,-71.44519800000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEWENGLAND,PONTIAC SEC TRK,,2.90000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
536945F,Full Inventory Record,2194160,177021,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44007,PROVIDENCE,0,440070050,CRANSTON,WILBUR AVE.,,,0,,,,,0,0,,,,,BRIDGE7.12,151267,OAKLAWN,,,3,1,3,0,,0,0,,0,,0,,41.74610100000,-71.47979700000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC,,7.12000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
536975X,Full Inventory Record,2194199,177052,Yes,2,11831,5/3/2007 12:00:00 AM,16,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,NORTH MAIN ST.,,,0,,,,,0,0,,,,,0.25,151240,PROVIDENCE,,,3,1,3,0,,0,0,,0,,0,,41.82070200000,-71.38250000000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEW ENGLAND,BRISTOL SEC,,0.25000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
943188J,Full Inventory Record,4978827,4217087,No,1,2272,1/24/2022 12:00:00 AM,20,SVTX,Published,1/24/2022 12:56:25 PM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,ALL AMERICAN WAY,,L,2,,,,,2,2,,,,,,0,,-1,-1,2,1,1,1,11,13,2,,0,,-1,,41.60360800000,-71.47034000000,1,,,,,,,,,SPUR TO CUSTOMER. AVERAGE RAIL USE 12 PER YEAR,SPUR TO CUSTOMER. AVERAGE RAIL USE 12 PER YEAR,,,SVTX,Primary,#N\A,#N\A,ALL AMERICAN SP,,0.00000000000,,2,0,0,0,0,0,1,1,2018,10,0,10,0,0,0,0,1,0,,0,2,2,2,2,0,0,0,"1,2",1,2,0,0,0,0,2,,"1,2",0,2,1,1,3,45,0,,0,,2,,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,1,0,,2,1,0,2,,,0,0,2,2,1,2,2,0,0,0,12,,1,15,2,1,0,0,0,0,0,0,,,0,0,0,2,0,,0,2022,Major
909965A,Full Inventory Record,5054650,4308840,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:42:33 AM,PW,44,RI,44007,PROVIDENCE,0,440070180,PAWTUCKET,Col-Div Mid Block,,SR,2,,,,,2,2,,,,,529,151119,VALLEY FALLS,-1,-1,3,1,1,0,11,14,2,,0,,-1,,41.87152000000,-71.36453200000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,EAST PROVIDENCE,,2.65000000000,,2,0,2,0,0,0,2,0,2022,5,1,5,0,1,0,0,0,1,SIDING,0,2,2,2,1,1,0,0,"1,2,3,4,11,12,0",0,0,0,0,0,0,1,,0,5,2,1,2,0,,0,,0,,0,No,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,0,0,,1,2,1,2,,,0,3,2,2,1,2,2,0,9,216,16,,1,218,0,1,3,1,16,2,30,1,,,8100,2018,4,1,0,,1,2022,Major
861564K,Full Inventory Record,3868265,2343234,Yes,1,1908,4/3/2018 12:00:00 AM,16,PW,Published,4/3/2018 2:34:00 PM,PW,44,RI,44007,PROVIDENCE,0,440070051,CUMBERLAND HILL,SERVICE ROAD,,IND,0,,,,,0,0,,,,,9.23,151115,BERKELEY,,,2,1,1,0,,14,0,,0,,0,,41.80210100000,-71.38340000000,0,,,,,,,,,,,,,PW,Primary,,,P+W 2NDARY,,9.23000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2018,Major
861535A,Full Inventory Record,296439,296439,No,2,11831,1/1/1970 12:00:00 AM,15,SUB,Published,3/7/2015 1:12:19 PM,SUB,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,NOYES AVE,,,0,,,,,0,0,,,,,3.63,151235,PHILLIPSDALE,,,2,1,1,0,,14,0,,0,,0,,41.91370000000,-71.40879800000,0,,,,,,,,,,,,,SUB,Primary,,,E PROV 2NDARY,,3.63000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,1970,Major
909963L,Full Inventory Record,4047590,3163074,Yes,1,1908,10/23/2018 12:00:00 AM,16,PW,Published,10/23/2018 4:50:00 PM,PW,44,RI,44007,PROVIDENCE,1,440070050,CRANSTON,SHARP DRIVE,,City,2,,,,,0,2,,,,,8.15,153117,PONTIAC,,,3,1,1,0,,14,0,,0,,0,,41.82899900000,-71.43139600000,0,,,,,,,,,,,,,PW,Primary,,,PONTIAC BRANCH,,3.00000000000,,0,0,0,0,2,0,2,0,0,25,5,25,1,0,0,0,0,0,,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,,"1,2",0,0,0,2,0,,0,,0,,0,,0,0,0,0,2,0,0,4,0,2,2,0,0,0,,2,0,1,0,0,,0,,0,0,,,0,7,2,2,1,2,0,0,0,0,16,,2,0,3,1,8,1,19,2,0,0,,,1000,1987,6,2,0,,2,2018,Major
537011Y,Full Inventory Record,5054599,4308751,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:40:09 AM,PW,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,Ferris Avenue,,LR,2,,,,,2,2,,,,,471,151239,151239,-1,-1,3,1,1,0,11,14,2,,0,,-1,,41.84958000000,-71.34930300000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,EAST PROVIDENCE,,6.91000000000,,2,0,2,0,0,0,2,0,2022,10,0,10,1,1,0,0,0,1,SPUR(NYMAN,17,2,2,2,1,3,0,0,"1,2,3,4,11,12",2,0,0,0,0,0,1,,"1,2",0,1,1,1,2,,0,,0,,2,No,2,0,1,4,1,0,2,3,2,1,2,6,0,2,,2,0,1,0,0,NO TURN,2,1,0,0,,,0,8,2,2,1,2,1,0,40,47,16,,1,144,0,1,3,1,17,2,25,1,,,4000,2018,6,1,0,,2,2022,Major
537115F,Full Inventory Record,2403398,177172,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44007,PROVIDENCE,0,440070050,CRANSTON,ROUTE I-95,,RTE #95,0,,,,,0,0,,,,,18068,151263,BELLEFONTE,,,3,1,2,0,,0,0,,0,,0,,41.77949900000,-71.46569800000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,180.68000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
